frame,timestamp_us,lat,lon
1073,1629208526999888,40.41873459612235,-79.95073131755996
1075,1629208527199833,40.41875264112371,-79.95073963639094
1077,1629208527399793,40.4187705952756,-79.95074851614635
1079,1629208527599757,40.41878837414413,-79.95075789771347
1081,1629208527799710,40.418805924577036,-79.95076772361813
1083,1629208527999693,40.418823242931175,-79.95077804084069
1085,1629208528199738,40.418840422026165,-79.95078891753644
1087,1629208528399825,40.41885741481969,-79.9508003528767
1089,1629208528599943,40.41887427233625,-79.95081230146332
1091,1629208528800057,40.41889097691493,-79.95082479934793
1093,1629208529000195,40.4189073595773,-79.95083774159477
1095,1629208529200323,40.41892350768471,-79.95085106490365
1097,1629208529400352,40.41893951251124,-79.9508647611116
1099,1629208529600273,40.41895562244282,-79.9508787775517
1101,1629208529800127,40.41897180075511,-79.95089295738845
1103,1629208529999973,40.418987990287015,-79.95090711163968
1105,1629208530199876,40.41900412515615,-79.9509213295803
1107,1629208530399814,40.41902037855027,-79.95093577425061
1109,1629208530599774,40.41903658322938,-79.95095032063975
1111,1629208530799730,40.41905294926415,-79.95096461747643
1113,1629208530999670,40.41906947363921,-79.95097861272001
1115,1629208531199619,40.419086085996234,-79.9509922548334
1117,1629208531399634,40.419102820823255,-79.9510058081628
1119,1629208531599703,40.41911954039548,-79.9510192741024
1121,1629208531799761,40.41913641242618,-79.95103242579617
1123,1629208531999826,40.4191536139529,-79.95104528361558
1125,1629208532199913,40.41917101759976,-79.95105779008591
1127,1629208532399979,40.41918879346073,-79.95107001876221
1129,1629208532600038,40.41920662961328,-79.95108177514278
1131,1629208532800065,40.41922486595248,-79.95109320093817
1133,1629208533000079,40.41924328388161,-79.95110431336717
1135,1629208533200073,40.41926182523521,-79.95111501400217
1137,1629208533400002,40.41928063737027,-79.95112550027652
1139,1629208533599874,40.41929961555568,-79.95113567374032
1141,1629208533799739,40.419318640207635,-79.9511453594292
1143,1629208533999673,40.41933793316733,-79.95115478357502
1145,1629208534199653,40.419357241601126,-79.9511639490458
1147,1629208534399663,40.41937676358804,-79.95117305125719
1149,1629208534599668,40.41939619627797,-79.95118195179909
1151,1629208534799677,40.41941578844579,-79.95119079696435
1153,1629208534999705,40.41943542666639,-79.95119969363566
1155,1629208535199720,40.41945513159003,-79.95120863542095
1157,1629208535399751,40.41947482445028,-79.95121760129827
1159,1629208535599805,40.41949464224232,-79.9512266299422
1161,1629208535799881,40.419514555047826,-79.95123575272714
1163,1629208535999936,40.41953435852018,-79.95124478997369
1165,1629208536199982,40.419554388510655,-79.95125395374538
1167,1629208536400013,40.41957424539206,-79.95126310235966
1169,1629208536600036,40.419594222762306,-79.95127236767625
1171,1629208536800050,40.41961408012153,-79.95128162376812
1173,1629208537000050,40.41963398684037,-79.95129098888731
1175,1629208537200027,40.419653837994126,-79.9513002835132
1177,1629208537399947,40.41967374089934,-79.95130950034394
1179,1629208537599840,40.419693591465666,-79.95131857953639
1181,1629208537799741,40.419713654254025,-79.95132764130555
1183,1629208537999671,40.41973362324379,-79.95133671533486
1185,1629208538199669,40.41975359847243,-79.95134576320638
1187,1629208538399705,40.41977360032564,-79.95135481450181
1189,1629208538599756,40.41979359368745,-79.95136384560118
1191,1629208538799806,40.41981366147622,-79.95137284594055
1193,1629208538999856,40.41983360219769,-79.95138166822522
1195,1629208539199891,40.41985356701953,-79.9513904721918
1197,1629208539399890,40.41987343930388,-79.95139926788084
1199,1629208539599861,40.41989347106074,-79.9514082327103
1201,1629208539799791,40.41991338951241,-79.95141708706879
1203,1629208539999709,40.41993326643469,-79.95142584939637
1205,1629208540199666,40.41995310877814,-79.9514347047692
1207,1629208540399658,40.41997302042452,-79.951443602137
1209,1629208540599659,40.41999275956467,-79.95145245059383
1211,1629208540799661,40.420012591696505,-79.9514612941737
1213,1629208540999670,40.420032081205385,-79.95146988943367
1215,1629208541199675,40.42005163079591,-79.95147844193309
1217,1629208541399698,40.42007103712353,-79.95148699741974
1219,1629208541599747,40.420090382913735,-79.95149545396386
1221,1629208541799809,40.420109604984155,-79.9515037986296
1223,1629208541999887,40.420128877605016,-79.95151223860937
1225,1629208542199947,40.420148057651105,-79.9515207089693
1227,1629208542399994,40.42016717807521,-79.95152922090465
1229,1629208542600038,40.42018612985155,-79.95153770915798
1231,1629208542800091,40.42020512558425,-79.95154623883691
1233,1629208543000132,40.42022400653563,-79.95155473917303
1235,1629208543200135,40.42024273300529,-79.95156322456475
1237,1629208543400072,40.42026154783649,-79.95157175653242
1239,1629208543599980,40.42028019961825,-79.9515802208999
1241,1629208543799889,40.420298794921074,-79.95158863481213
1243,1629208543999824,40.42031736468886,-79.95159700193743
1245,1629208544199749,40.42033587942332,-79.95160533695297
1247,1629208544399683,40.42035420581038,-79.95161360336286
1249,1629208544599613,40.42037263553676,-79.95162193945197
1251,1629208544799551,40.42039093476747,-79.95163013422612
1253,1629208544999502,40.420409308643265,-79.95163827236075
1255,1629208545199443,40.42042764962271,-79.95164624279055
1257,1629208545399446,40.420446040916346,-79.95165406827059
1259,1629208545599516,40.4204644275821,-79.9516617311387
1261,1629208545799661,40.420482969609054,-79.95166934619381
1263,1629208545999828,40.420501586138506,-79.95167698608536
1265,1629208546199963,40.420520233407856,-79.95168462406605
1267,1629208546400083,40.420538908682104,-79.9516923298492
1269,1629208546600188,40.42055763522222,-79.95170012429081
1271,1629208546800267,40.420576481288364,-79.95170797902378
1273,1629208547000348,40.4205955285163,-79.9517158890631
1275,1629208547200427,40.42061454373447,-79.9517236535391
1277,1629208547400434,40.42063370274901,-79.9517312717899
1279,1629208547600366,40.420652985068216,-79.95173880255898
1281,1629208547800235,40.42067223822446,-79.95174618663867
1283,1629208548000063,40.4206916257141,-79.95175350785736
1285,1629208548199931,40.42071091956928,-79.95176086403892
1287,1629208548399835,40.42073025250716,-79.95176833142195
1289,1629208548599754,40.42074958568247,-79.95177594720204
1291,1629208548799679,40.4207688725628,-79.95178384226728
1293,1629208548999612,40.420787973370295,-79.95179188134013
1295,1629208549199552,40.420807169216474,-79.95180015287924
1297,1629208549399573,40.42082631507861,-79.95180856519501
1299,1629208549599660,40.42084555751122,-79.95181717467642
1301,1629208549799783,40.420864614308535,-79.9518257628531
1303,1629208549999905,40.42088379962713,-79.95183448661915
1305,1629208550199990,40.420902865153955,-79.95184308870137
1307,1629208550400075,40.42092193238389,-79.9518517459286
1309,1629208550600157,40.42094102312193,-79.95186041371042
1311,1629208550800238,40.42096005835073,-79.95186896952286
1313,1629208551000299,40.42097923767827,-79.95187748101661
1315,1629208551200328,40.42099831748684,-79.95188592691669
1317,1629208551400306,40.421017316898926,-79.95189432701602
1319,1629208551600220,40.42103638924348,-79.9519026873206
1321,1629208551800092,40.42105557838391,-79.95191105035956
1323,1629208551999970,40.42107467116755,-79.95191938632217
1325,1629208552199884,40.421093734045016,-79.95192761864159
1327,1629208552399815,40.42111293585818,-79.9519357967395
1329,1629208552599758,40.42113204832454,-79.95194384438345
1331,1629208552799734,40.42115122085647,-79.95195191251504
1333,1629208552999715,40.421170283460775,-79.95195988842123
1335,1629208553199684,40.421189494405816,-79.95196790490051
1337,1629208553399674,40.421208631751306,-79.95197578707628
1339,1629208553599710,40.421227923907686,-79.95198366627123
1341,1629208553799783,40.42124726950818,-79.95199157195772
1343,1629208553999887,40.421266652172804,-79.95199947627108
1345,1629208554199972,40.421286091456444,-79.95200736225271
1347,1629208554400055,40.42130575636794,-79.95201536609198
1349,1629208554600172,40.42132537999539,-79.95202341888104
1351,1629208554800300,40.42134503249254,-79.9520314950802
1353,1629208555000420,40.4213647790613,-79.95203963503626
1355,1629208555200522,40.42138443381148,-79.95204783812528
1357,1629208555400504,40.4214041058789,-79.95205615723405
1359,1629208555600411,40.42142383246093,-79.95206463410588
1361,1629208555800296,40.42144357030029,-79.95207333069825
1363,1629208556000148,40.42146342269995,-79.95208212062745
1365,1629208556200007,40.421483278861054,-79.95209094545241
1367,1629208556399881,40.421503020900175,-79.95209983938098
1369,1629208556599771,40.42152278884403,-79.9521088653978
1371,1629208556799653,40.421542339786455,-79.95211796187115
1373,1629208556999530,40.42156188693693,-79.95212725085108
1375,1629208557199422,40.42158137881671,-79.95213662821547
1377,1629208557399423,40.421600805411394,-79.95214604584683
1379,1629208557599540,40.421619969571836,-79.95215547367172
1381,1629208557799726,40.421639267099756,-79.95216510377553
1383,1629208557999885,40.42165847701193,-79.9521747306462
1385,1629208558200006,40.421677701154344,-79.9521843875363
1387,1629208558400096,40.42169689061716,-79.95219398229224
1389,1629208558600201,40.42171604738822,-79.95220354532486
1391,1629208558800296,40.4217351249027,-79.95221321491455
1393,1629208559000363,40.421754300493205,-79.952222998434
1395,1629208559200410,40.42177341734741,-79.95223282635783
1397,1629208559400383,40.42179263694141,-79.95224272368974
1399,1629208559600291,40.42181171941188,-79.95225258399456
1401,1629208559800176,40.42183082880551,-79.9522624846212
1403,1629208560000053,40.42185002581541,-79.95227251340813
1405,1629208560199972,40.42186930500009,-79.95228248737322
1407,1629208560399880,40.42188854822928,-79.95229240730012
1409,1629208560599780,40.42190783813518,-79.9523024417404
1411,1629208560799694,40.42192711846291,-79.95231253017118
1413,1629208560999602,40.42194660218996,-79.95232264732559
1415,1629208561199530,40.42196603921517,-79.9523326494004
1417,1629208561399539,40.42198560889224,-79.95234269994234
1419,1629208561599647,40.422005145768324,-79.95235269710822
1421,1629208561799776,40.42202455783273,-79.95236269461807
1423,1629208561999922,40.422044158173804,-79.95237289188941
1425,1629208562200031,40.42206373802597,-79.95238312857184
1427,1629208562400108,40.42208353968954,-79.95239336792406
1429,1629208562600194,40.42210322613365,-79.95240351295163
1431,1629208562800278,40.422122988945596,-79.95241365468809
1433,1629208563000364,40.42214276267356,-79.95242379830636
1435,1629208563200401,40.422162547590844,-79.95243406056639
1437,1629208563400365,40.422182491472164,-79.95244437792577
1439,1629208563600273,40.42220247233649,-79.95245461008622
1441,1629208563800172,40.42222251295902,-79.95246484291577
1443,1629208564000075,40.42224271003243,-79.95247515284957
1445,1629208564199965,40.42226283708426,-79.95248541715182
1447,1629208564399849,40.422283000605155,-79.95249574797572
1449,1629208564599747,40.42230323799167,-79.95250618303761
1451,1629208564799658,40.422323559533226,-79.95251669275734
1453,1629208564999567,40.42234373001574,-79.95252719146653
1455,1629208565199535,40.42236390935577,-79.95253789610258
1457,1629208565399573,40.42238402345329,-79.95254855533064
1459,1629208565599703,40.42240423894349,-79.95255934462739
1461,1629208565799839,40.42242446679597,-79.95257013715216
1463,1629208565999927,40.42244474295307,-79.9525809051289
1465,1629208566199992,40.422464868058746,-79.95259165226874
1467,1629208566400058,40.42248504274103,-79.95260235423189
1469,1629208566600128,40.42250512307965,-79.95261307500445
1471,1629208566800212,40.42252525037516,-79.95262378789128
1473,1629208567000306,40.42254536493846,-79.95263445180014
1475,1629208567200377,40.4225656709955,-79.95264504740834
1477,1629208567400357,40.422585886736776,-79.9526556154139
1479,1629208567600274,40.422606017395175,-79.95266608141853
1481,1629208567800167,40.42262621457865,-79.95267660315429
1483,1629208568000067,40.42264636803968,-79.95268726333016
1485,1629208568199976,40.42266644169268,-79.95269791711799
1487,1629208568399878,40.42268655293404,-79.95270859505105
1489,1629208568599800,40.42270667729344,-79.95271934800769
1491,1629208568799711,40.42272682455789,-79.95273007627125
1493,1629208568999645,40.422746820123315,-79.95274066884897
1495,1629208569199581,40.422766967888904,-79.95275126829169
1497,1629208569399598,40.42278710233989,-79.95276175327973
1499,1629208569599667,40.42280718184257,-79.95277209195221
1501,1629208569799746,40.42282727092403,-79.95278240242257
1503,1629208569999846,40.42284729972178,-79.95279283013227
1505,1629208570199921,40.42286728673149,-79.95280333498097
1507,1629208570399986,40.42288734943069,-79.9528137805826
1509,1629208570600039,40.42290732734781,-79.95282410625313
1511,1629208570800106,40.42292729956342,-79.95283447610595
1513,1629208571000174,40.42294742007027,-79.9528449537278
1515,1629208571200220,40.42296753472422,-79.95285547058019
1517,1629208571400173,40.422987754030494,-79.95286615615221
1519,1629208571600055,40.42300791688068,-79.95287666067888
1521,1629208571799940,40.42302829016976,-79.95288732372389
1523,1629208571999818,40.4230485535639,-79.95289798015897
1525,1629208572199721,40.42306882840322,-79.95290865532637
1527,1629208572399631,40.42308912340396,-79.95291940155435
1529,1629208572599549,40.42310955403908,-79.95293015063505
1531,1629208572799430,40.42312993697461,-79.9529408049583
1533,1629208572999316,40.42315020228855,-79.9529513131744
1535,1629208573199221,40.423170356932175,-79.95296176735076
1537,1629208573399222,40.42319038836053,-79.95297212470534
1539,1629208573599327,40.42321028249002,-79.9529823774662
1541,1629208573799463,40.42323011729894,-79.95299255253632
1543,1629208573999609,40.4232497774626,-79.95300262463675
1545,1629208574199765,40.42326944062427,-79.9530127421362
1547,1629208574399911,40.42328879172525,-79.95302265592322
1549,1629208574600051,40.42330811399565,-79.9530325578958
1551,1629208574800177,40.42332741593395,-79.95304248915212
1553,1629208575000305,40.423346580339164,-79.9530523634359
1555,1629208575200413,40.423365739960204,-79.95306223686761
1557,1629208575400402,40.42338487523112,-79.9530721630726
1559,1629208575600284,40.42340393615108,-79.95308205151827
1561,1629208575800157,40.42342301057966,-79.95309197654244
1563,1629208576000043,40.42344205339369,-79.95310187069784
1565,1629208576199950,40.42346099073827,-79.9531116924567
1567,1629208576399871,40.42348011887023,-79.95312156490164
1569,1629208576599798,40.423499162888,-79.95313135037304
1571,1629208576799709,40.42351820719093,-79.95314111707263
1573,1629208576999641,40.423537416172294,-79.95315090587701
1575,1629208577199591,40.42355669667389,-79.95316074686322
1577,1629208577399581,40.42357606184662,-79.95317060586555
1579,1629208577599622,40.4235954680664,-79.95318043498897
1581,1629208577799702,40.4236150109811,-79.95319029322063
1583,1629208577999819,40.42363459521704,-79.95320007075767
1585,1629208578199925,40.42365425842756,-79.95320974591395
1587,1629208578400024,40.42367385803836,-79.95321938556525
1589,1629208578600103,40.423693469401236,-79.95322908202436
1591,1629208578800164,40.423713007263615,-79.95323876126294
1593,1629208579000219,40.42373268894894,-79.95324846101853
1595,1629208579200235,40.42375232758583,-79.95325821242734
1597,1629208579400178,40.423771894868366,-79.95326816638463
1599,1629208579600074,40.42379123780928,-79.95327827888858
1601,1629208579799961,40.423810420879406,-79.95328861042762
1603,1629208579999877,40.423829680656155,-79.9532992195229
1605,1629208580199801,40.42384879563885,-79.95330989864142
1607,1629208580399711,40.42386773728987,-79.95332070594553
1609,1629208580599655,40.42388671901285,-79.95333165566004
1611,1629208580799578,40.42390553968094,-79.95334261212845
1613,1629208580999490,40.423924416173946,-79.95335370239958
1615,1629208581199401,40.42394313869713,-79.9533647910024
1617,1629208581399390,40.423961855930266,-79.95337604719712
1619,1629208581599460,40.42398049480259,-79.95338746036778
1621,1629208581799600,40.42399893901472,-79.95339894601156
1623,1629208581999777,40.424017414542824,-79.95341068779636
1625,1629208582199951,40.424035650503185,-79.95342246729741
1627,1629208582400114,40.424053767440945,-79.95343443278335
1629,1629208582600290,40.424071928396785,-79.95344654069736
1631,1629208582800445,40.424089960849734,-79.95345872779086
1633,1629208583000583,40.42410784518286,-79.95347108258858
1635,1629208583200690,40.42412573977873,-79.95348370928151
1637,1629208583400691,40.424143463457334,-79.9534965977304
1639,1629208583600603,40.424161144681925,-79.95350976565564
1641,1629208583800484,40.42417873871324,-79.95352315109542
1643,1629208584000354,40.42419622958626,-79.9535366212158
1645,1629208584200230,40.424213639628675,-79.95355002621072
1647,1629208584400114,40.42423099344292,-79.95356348840902
1649,1629208584599991,40.4242483030079,-79.95357706504338
1651,1629208584799873,40.42426548827466,-79.95359079249724
1653,1629208584999758,40.42428251323441,-79.95360475439655
1655,1629208585199652,40.424299376302045,-79.95361883504593
1657,1629208585399543,40.424316220714275,-79.95363321630731
1659,1629208585599535,40.424332866728605,-79.95364771500488
1661,1629208585799638,40.42434946915696,-79.95366257955192
1663,1629208585999797,40.42436596456679,-79.953677744315
1665,1629208586199967,40.42438219001998,-79.95369292841728
1667,1629208586400146,40.42439837296866,-79.95370845923834
1669,1629208586600321,40.42441441194138,-79.95372416984787
1671,1629208586800499,40.42443038011313,-79.95374011092092
1673,1629208587000672,40.42444621649057,-79.95375632736418
1675,1629208587200810,40.42446190924925,-79.95377290066808
1677,1629208587400840,40.4244773729086,-79.95378965731922
1679,1629208587600791,40.42449288604597,-79.95380677003263
